Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2021-08-09,FORCEMOT,EQ,1494.95,1504.0,1513.35,1462.1,1477.5,1473.05,1486.87,60263,8960354515000.0,5378,16487,0.2736
2021-08-10,FORCEMOT,EQ,1473.05,1478.95,1484.0,1309.55,1402.5,1406.0,1407.72,186666,26277439230000.0,13904,46124,0.24710000000000001
2021-08-11,FORCEMOT,EQ,1406.0,1411.35,1450.0,1361.2,1386.0,1389.25,1394.69,140425,19584913865000.0,12250,19363,0.1379
2021-08-12,FORCEMOT,EQ,1389.25,1428.0,1458.0,1401.5,1415.0,1416.65,1430.08,190794,27285100789999.996,15614,19847,0.10400000000000001
2021-08-13,FORCEMOT,EQ,1416.65,1422.8,1435.0,1382.6,1393.0,1394.7,1410.0,123728,17445591319999.998,13160,25916,0.2095
2021-08-16,FORCEMOT,EQ,1394.7,1390.0,1400.75,1357.1,1375.0,1367.6,1379.2,56481,7789878890000.001,4977,13629,0.2413
2021-08-17,FORCEMOT,EQ,1367.6,1367.6,1395.6,1358.4,1372.0,1377.3,1375.44,55281,7603585445000.0,5452,12232,0.2213
2021-08-18,FORCEMOT,EQ,1377.3,1378.0,1382.7,1351.0,1359.0,1358.25,1367.88,36480,4990032780000.0,3108,11843,0.3246
2021-08-20,FORCEMOT,EQ,1358.25,1346.65,1346.65,1310.0,1315.4,1316.8,1330.46,44079,5864535055000.0,4362,15154,0.34380000000000005
2021-08-23,FORCEMOT,EQ,1316.8,1329.7,1340.0,1240.15,1245.0,1255.05,1289.24,70448,9082415200000.0,8308,20921,0.297
2021-08-24,FORCEMOT,EQ,1255.05,1260.0,1279.9,1248.05,1272.0,1269.95,1264.59,53639,6783129005000.0,4929,16155,0.3012
2021-08-25,FORCEMOT,EQ,1269.95,1276.7,1325.0,1274.95,1301.0,1294.15,1307.25,96354,12595915250000.0,9800,13763,0.1428
2021-08-26,FORCEMOT,EQ,1294.15,1290.0,1368.0,1290.0,1334.15,1339.0,1339.78,196700,26353514840000.0,18027,20628,0.10490000000000001
2021-08-27,FORCEMOT,EQ,1339.0,1348.5,1378.0,1307.15,1323.8,1324.05,1341.78,150347,20173315325000.0,15758,15044,0.1001
2021-08-30,FORCEMOT,EQ,1324.05,1331.7,1390.0,1329.6,1366.0,1367.65,1360.19,141920,19303885740000.0,13518,25789,0.18170000000000003
2021-08-31,FORCEMOT,EQ,1367.65,1374.7,1374.7,1347.0,1354.0,1356.95,1357.3,47897,6501073610000.0,3907,12269,0.25620000000000004
2021-09-01,FORCEMOT,EQ,1356.95,1360.0,1376.0,1342.0,1351.0,1350.55,1359.13,44539,6053433935000.0,3829,12259,0.2752
2021-09-02,FORCEMOT,EQ,1350.55,1354.7,1366.9,1341.0,1351.9,1349.9,1353.55,27569,3731602175000.0,2851,7028,0.2549
2021-09-03,FORCEMOT,EQ,1349.9,1356.2,1407.55,1352.0,1362.3,1368.85,1383.2,91170,12610635250000.0,8111,17139,0.188
2021-09-06,FORCEMOT,EQ,1368.85,1374.4,1392.1,1367.0,1373.1,1373.85,1378.35,41718,5750207230000.0,3749,11493,0.2755
2021-09-07,FORCEMOT,EQ,1373.85,1375.4,1420.0,1357.0,1382.0,1379.35,1387.74,67035,9302738515000.0,6586,16029,0.2391
2021-09-08,FORCEMOT,EQ,1379.35,1387.0,1415.0,1373.1,1412.0,1402.6,1392.15,54694,7614210690000.001,5029,20325,0.3716
2021-09-09,FORCEMOT,EQ,1402.6,1414.0,1444.7,1395.3,1402.95,1404.4,1413.87,67164,9496126935000.0,7325,14720,0.21920000000000003
2021-09-13,FORCEMOT,EQ,1404.4,1414.35,1435.9,1387.5,1410.0,1410.95,1421.24,81324,11558054835000.0,7024,14908,0.1833
2021-09-14,FORCEMOT,EQ,1410.95,1417.95,1480.0,1416.25,1475.0,1463.35,1443.7,132439,19120204000000.0,8670,53781,0.4061
2021-09-15,FORCEMOT,EQ,1463.35,1551.0,1615.0,1542.65,1550.0,1553.2,1577.02,787033,124116623665000.02,67733,146073,0.1856
2021-09-16,FORCEMOT,EQ,1553.2,1564.0,1564.0,1504.0,1510.35,1514.45,1527.64,94519,14439101240000.0,8755,32548,0.3444
2021-09-17,FORCEMOT,EQ,1514.45,1524.8,1540.0,1480.5,1483.0,1486.1,1506.65,107766,16236572015000.0,11058,22140,0.2054
2021-09-20,FORCEMOT,EQ,1486.1,1484.9,1521.0,1450.2,1466.0,1462.2,1491.81,105923,15801720915000.0,15582,25021,0.23620000000000002
2021-09-21,FORCEMOT,EQ,1462.2,1474.0,1481.0,1432.25,1453.6,1459.1,1458.31,48768,7111863759999.999,5598,10628,0.21789999999999998
2021-09-22,FORCEMOT,EQ,1459.1,1467.0,1495.55,1450.1,1457.0,1460.1,1476.47,57809,8535347990000.001,5345,15365,0.2658
2021-09-23,FORCEMOT,EQ,1460.1,1469.7,1524.8,1469.5,1490.0,1490.55,1495.27,71216,10648719295000.0,7297,15317,0.2151
2021-09-24,FORCEMOT,EQ,1490.55,1491.5,1520.0,1476.05,1482.65,1481.95,1494.1,34436,5145089015000.0,3788,12694,0.3686
2021-09-27,FORCEMOT,EQ,1481.95,1489.7,1564.0,1475.0,1492.95,1492.1,1521.64,221897,33764739625000.0,19031,51288,0.2311
2021-09-28,FORCEMOT,EQ,1492.1,1499.0,1524.0,1462.85,1475.2,1479.15,1493.64,81608,12189299305000.0,11526,16224,0.1988
2021-09-29,FORCEMOT,EQ,1479.15,1469.7,1493.55,1463.35,1484.0,1482.45,1478.43,30846,4560367510000.0,3344,9519,0.3086
2021-09-30,FORCEMOT,EQ,1482.45,1472.0,1493.7,1465.0,1470.0,1469.9,1479.79,26552,3929140554999.9995,2702,9024,0.33990000000000004
2021-10-01,FORCEMOT,EQ,1469.9,1463.0,1485.0,1445.0,1452.95,1455.75,1461.73,51265,7493572434999.999,7209,9769,0.1906
2021-10-04,FORCEMOT,EQ,1455.75,1463.7,1493.0,1455.0,1469.7,1464.75,1478.08,74581,11023664145000.0,6712,14998,0.2011
2021-10-05,FORCEMOT,EQ,1464.75,1469.0,1498.0,1461.0,1478.0,1482.2,1477.41,51182,7561688665000.001,5837,16974,0.33159999999999995
2021-10-06,FORCEMOT,EQ,1482.2,1516.0,1559.4,1485.25,1499.0,1495.75,1525.27,189776,28946032739999.996,18598,48502,0.2556
2021-10-07,FORCEMOT,EQ,1495.75,1507.0,1555.0,1503.25,1521.9,1520.85,1531.3,157026,24045349030000.0,15466,45092,0.2872
2021-10-08,FORCEMOT,EQ,1520.85,1530.0,1544.8,1510.1,1514.0,1518.55,1528.17,55607,8497694159999.999,7697,24589,0.4422
2021-10-11,FORCEMOT,EQ,1518.55,1525.0,1580.0,1512.85,1521.95,1518.15,1544.6,130941,20225205150000.0,12250,35650,0.2723
2021-10-12,FORCEMOT,EQ,1518.15,1518.0,1575.0,1512.85,1544.1,1542.75,1550.72,133018,20627302245000.0,10410,40449,0.3041
2021-10-13,FORCEMOT,EQ,1542.75,1559.9,1595.0,1522.0,1528.0,1528.85,1556.18,118234,18399344260000.0,9647,41494,0.35090000000000005
2021-10-14,FORCEMOT,EQ,1528.85,1539.7,1549.0,1499.0,1500.1,1502.95,1520.08,57732,8775722409999.999,4689,23574,0.4083
2021-10-18,FORCEMOT,EQ,1502.95,1514.0,1611.9,1490.2,1549.0,1549.65,1563.67,477540,74671663125000.0,40325,80111,0.1678
2021-10-19,FORCEMOT,EQ,1549.65,1555.0,1563.7,1497.0,1499.0,1503.4,1528.89,94562,14457506080000.002,9164,34516,0.365
2021-10-20,FORCEMOT,EQ,1503.4,1506.0,1525.0,1470.0,1501.5,1502.35,1503.82,79747,11992495890000.0,7318,27180,0.3408
2021-10-21,FORCEMOT,EQ,1502.35,1505.25,1519.95,1481.05,1496.0,1492.45,1499.23,36635,5492428445000.0,4062,11481,0.3134
2021-10-22,FORCEMOT,EQ,1492.45,1491.0,1520.0,1456.0,1458.0,1462.7,1484.16,41366,6139396405000.0,5181,12919,0.3123
2021-10-25,FORCEMOT,EQ,1462.7,1465.0,1469.7,1408.1,1468.0,1455.95,1445.42,52718,7619965950000.0,5372,21738,0.4123
2021-10-26,FORCEMOT,EQ,1455.95,1465.0,1528.75,1453.65,1475.0,1474.25,1491.99,103877,15498359594999.998,11622,15766,0.1518
2021-10-27,FORCEMOT,EQ,1474.25,1474.7,1482.35,1442.95,1462.0,1454.85,1464.76,24428,3578109595000.0005,3142,10752,0.44020000000000004
2021-10-28,FORCEMOT,EQ,1454.85,1455.0,1474.9,1421.1,1426.0,1435.4,1453.29,30088,4372653965000.0,3342,11893,0.39530000000000004
2021-10-29,FORCEMOT,EQ,1435.4,1415.0,1442.75,1400.15,1407.9,1409.8,1422.57,31380,4464014785000.0,4614,10035,0.31980000000000003
2021-11-01,FORCEMOT,EQ,1409.8,1423.4,1439.0,1402.3,1430.0,1425.7,1421.59,23085,3281741240000.0,3165,7205,0.3121
2021-11-02,FORCEMOT,EQ,1425.7,1426.0,1476.55,1424.25,1468.0,1459.4,1458.3,36623,5340730065000.0,5464,10438,0.28500000000000003
2021-11-03,FORCEMOT,EQ,1459.4,1445.0,1487.0,1442.0,1454.0,1447.6,1465.15,23921,3504793579999.9995,3764,8025,0.33549999999999996
2021-11-04,FORCEMOT,EQ,1447.6,1454.0,1459.7,1436.3,1445.0,1443.8,1442.23,12484,1800480130000.0,973,6347,0.5084000000000001
2021-11-08,FORCEMOT,EQ,1443.8,1446.0,1535.85,1441.0,1518.0,1517.55,1500.32,99367,14908181694999.998,13405,29729,0.2992
2021-11-09,FORCEMOT,EQ,1517.55,1519.0,1585.0,1500.0,1575.75,1563.75,1555.09,254544,39583909410000.0,23514,67596,0.2656
2021-11-10,FORCEMOT,EQ,1563.75,1558.0,1648.0,1540.6,1625.0,1626.45,1616.79,389667,63000886979999.99,34765,95845,0.24600000000000002
2021-11-11,FORCEMOT,EQ,1626.45,1629.0,1684.0,1607.0,1624.0,1622.9,1652.78,311691,51515760185000.0,27712,66297,0.2127
2021-11-12,FORCEMOT,EQ,1622.9,1634.7,1640.8,1597.0,1600.0,1606.15,1620.68,75931,12305988730000.0,8602,28186,0.3712
2021-11-15,FORCEMOT,EQ,1606.15,1650.0,1685.0,1630.55,1643.0,1646.3,1654.78,189385,31338966205000.0,17222,56868,0.3003
2021-11-16,FORCEMOT,EQ,1646.3,1646.0,1740.0,1632.25,1667.4,1670.95,1694.85,397733,67409655100000.0,36431,89857,0.2259
2021-11-17,FORCEMOT,EQ,1670.95,1659.0,1709.3,1620.0,1643.0,1640.8,1668.92,167024,27874915745000.0,18381,29425,0.17620000000000002
2021-11-18,FORCEMOT,EQ,1640.8,1649.0,1653.7,1533.45,1552.0,1555.3,1579.89,151115,23874530350000.0,15064,55284,0.3658
